"","EditId","occid","CatalogNumber","dbpk","ReviewStatus","AppliedStatus","Editor","Timestamp","FieldName","OldValue","NewValue"
"99331",2529506,4280131,"0050709MOR",57583,"OPEN","APPLIED","Bannon, Lee",42458.7529166667,"decimallatitude","42.419199999999996","42.437907000000003"
"107029",2529507,4280131,"0050709MOR",57583,"OPEN","APPLIED","Bannon, Lee",42458.7529166667,"decimallongitude","-88.326300000000003","-88.321370000000002"
"99330",2529516,4280132,"0050710MOR",57584,"OPEN","APPLIED","Bannon, Lee",42458.7535185185,"decimallatitude","42.4193","42.423515000000002"
"107028",2529517,4280132,"0050710MOR",57584,"OPEN","APPLIED","Bannon, Lee",42458.7535185185,"decimallongitude","-88.326400000000007","-88.324054000000004"
"99329",2529527,4280133,"0050711MOR",57585,"OPEN","APPLIED","Bannon, Lee",42458.7538773148,"decimallatitude","42.4193","42.423515000000002"
"107027",2529528,4280133,"0050711MOR",57585,"OPEN","APPLIED","Bannon, Lee",42458.7538773148,"decimallongitude","-88.326400000000007","-88.324054000000004"
"99328",2529534,4280134,"0050712MOR",57586,"OPEN","APPLIED","Bannon, Lee",42458.754375,"decimallatitude","42.4193","42.435726000000003"
"107026",2529535,4280134,"0050712MOR",57586,"OPEN","APPLIED","Bannon, Lee",42458.754375,"decimallongitude","-88.326599999999999","-88.315438999999998"
"99327",2529541,4280135,"0050713MOR",57587,"OPEN","APPLIED","Bannon, Lee",42458.7547569444,"decimallatitude","41.456800000000001","41.459375000000001"
"107025",2529542,4280135,"0050713MOR",57587,"OPEN","APPLIED","Bannon, Lee",42458.7547569444,"decimallongitude","-87.688900000000004","-87.696827999999996"
"99326",2529551,4280136,"0050714MOR",57588,"OPEN","APPLIED","Bannon, Lee",42458.756087963,"decimallatitude","41.834400000000002","41.839331999999999"
"107024",2529552,4280136,"0050714MOR",57588,"OPEN","APPLIED","Bannon, Lee",42458.756087963,"decimallongitude","-87.902799999999999","-87.902451999999997"
"99325",2529558,4280137,"0050715MOR",57589,"OPEN","APPLIED","Bannon, Lee",42458.7564814815,"decimallatitude","41.834400000000002","41.835447000000002"
"107023",2529559,4280137,"0050715MOR",57589,"OPEN","APPLIED","Bannon, Lee",42458.7564814815,"decimallongitude","-87.902799999999999","-87.902880999999994"
"99324",2529567,4280138,"0050716MOR",57590,"OPEN","APPLIED","Bannon, Lee",42458.7568865741,"decimallatitude","41.834400000000002","41.835447000000002"
"107022",2529568,4280138,"0050716MOR",57590,"OPEN","APPLIED","Bannon, Lee",42458.7568865741,"decimallongitude","-87.902000000000001","-87.902880999999994"
"99323",2529574,4280139,"0050717MOR",57591,"OPEN","APPLIED","Bannon, Lee",42458.757662037,"decimallatitude","41.455599999999997","41.459375000000001"
"107021",2529575,4280139,"0050717MOR",57591,"OPEN","APPLIED","Bannon, Lee",42458.757662037,"decimallongitude","-87.69","-87.696827999999996"
"99322",2529581,4280140,"0050718MOR",57592,"OPEN","APPLIED","Bannon, Lee",42458.7581134259,"decimallatitude","42.260800000000003","42.260924000000003"
"107020",2529582,4280140,"0050718MOR",57592,"OPEN","APPLIED","Bannon, Lee",42458.7581134259,"decimallongitude","-87.890100000000004","-87.889491000000007"
"99321",2529588,4280141,"0050719MOR",57593,"OPEN","APPLIED","Bannon, Lee",42458.7586226852,"decimallatitude","41.455599999999997","41.459375000000001"
"107019",2529589,4280141,"0050719MOR",57593,"OPEN","APPLIED","Bannon, Lee",42458.7586226852,"decimallongitude","-87.69","-87.696827999999996"
"99320",2529595,4280142,"0050720MOR",57594,"OPEN","APPLIED","Bannon, Lee",42458.7590162037,"decimallatitude","42.260399999999997","42.260924000000003"
"107018",2529596,4280142,"0050720MOR",57594,"OPEN","APPLIED","Bannon, Lee",42458.7590162037,"decimallongitude","-87.89","-87.889491000000007"
"99319",2529602,4280143,"0050721MOR",57595,"OPEN","APPLIED","Bannon, Lee",42458.7593865741,"decimallatitude","42.258600000000001","42.260924000000003"
"107017",2529603,4280143,"0050721MOR",57595,"OPEN","APPLIED","Bannon, Lee",42458.7593865741,"decimallongitude","-87.889600000000002","-87.889491000000007"
"99318",2529623,4280144,"0050722MOR",57596,"OPEN","APPLIED","Bannon, Lee",42458.7611921296,"decimallatitude","42.3431","42.340618999999997"
"107016",2529624,4280144,"0050722MOR",57596,"OPEN","APPLIED","Bannon, Lee",42458.7611921296,"decimallongitude","-87.877300000000005","-87.878979000000001"
"99317",2529632,4280145,"0050723MOR",57597,"OPEN","APPLIED","Bannon, Lee",42458.7616319444,"decimallatitude","42.3431","42.340618999999997"
"107015",2529633,4280145,"0050723MOR",57597,"OPEN","APPLIED","Bannon, Lee",42458.7616319444,"decimallongitude","-87.877300000000005","-87.878979000000001"
"99316",2529640,4280146,"0050724MOR",57598,"OPEN","APPLIED","Bannon, Lee",42458.7626851852,"decimallatitude","42.3431","42.340001000000001"
"107014",2529641,4280146,"0050724MOR",57598,"OPEN","APPLIED","Bannon, Lee",42458.7626851852,"decimallongitude","-87.877399999999994","-87.878957"
"99315",2529655,4280147,"0050725MOR",57599,"OPEN","APPLIED","Bannon, Lee",42458.7639351852,"decimallatitude","42.418999999999997","42.416133000000002"
"107013",2529656,4280147,"0050725MOR",57599,"OPEN","APPLIED","Bannon, Lee",42458.7639351852,"decimallongitude","-88.326800000000006","-88.324439999999996"
"99314",2529670,4280148,"0050726MOR",57600,"OPEN","APPLIED","Bannon, Lee",42458.765625,"decimallatitude","42.420900000000003","42.416133000000002"
"107012",2529671,4280148,"0050726MOR",57600,"OPEN","APPLIED","Bannon, Lee",42458.765625,"decimallongitude","-88.326499999999996","-88.315083999999999"
"99313",2529677,4280149,"0050727MOR",57606,"OPEN","APPLIED","Bannon, Lee",42458.7663310185,"decimallatitude","41.834400000000002","41.837110000000003"
"107011",2529678,4280149,"0050727MOR",57606,"OPEN","APPLIED","Bannon, Lee",42458.7663310185,"decimallongitude","-87.903300000000002","-87.906486000000001"
"99312",2529689,4280150,"0050728MOR",57607,"OPEN","APPLIED","Bannon, Lee",42458.7676388889,"decimallatitude","42.342599999999997","42.340651000000001"
"107010",2529690,4280150,"0050728MOR",57607,"OPEN","APPLIED","Bannon, Lee",42458.7676388889,"decimallongitude","-87.878299999999996","-87.878764000000004"
"99311",2529696,4280151,"0050729MOR",57608,"OPEN","APPLIED","Bannon, Lee",42458.7680555556,"decimallatitude","42.341900000000003","42.339319000000003"
"107009",2529697,4280151,"0050729MOR",57608,"OPEN","APPLIED","Bannon, Lee",42458.7680555556,"decimallongitude","-87.877499999999998","-87.877476999999999"
"99310",2529703,4280152,"0050730MOR",57609,"OPEN","APPLIED","Bannon, Lee",42458.7686574074,"decimallatitude","42.143099999999997","42.141078999999998"
"107008",2529704,4280152,"0050730MOR",57609,"OPEN","APPLIED","Bannon, Lee",42458.7686574074,"decimallongitude","-87.837500000000006","-87.831683999999996"
"99309",2529712,4280153,"0050731MOR",57610,"OPEN","APPLIED","Bannon, Lee",42458.7690277778,"decimallatitude","42.417999999999999","42.423515000000002"
"107007",2529713,4280153,"0050731MOR",57610,"OPEN","APPLIED","Bannon, Lee",42458.7690277778,"decimallongitude","-88.3262","-88.324054000000004"
"99308",2529719,4280154,"0050732MOR",57611,"OPEN","APPLIED","Bannon, Lee",42458.7694212963,"decimallatitude","42.401899999999998","42.401409999999998"
"107006",2529720,4280154,"0050732MOR",57611,"OPEN","APPLIED","Bannon, Lee",42458.7694212963,"decimallongitude","-87.831100000000006","-87.838683000000003"
"99307",2529731,4280155,"0050733MOR",57612,"OPEN","APPLIED","Bannon, Lee",42458.769837963,"decimallatitude","41.459800000000001","41.459375000000001"
"107005",2529732,4280155,"0050733MOR",57612,"OPEN","APPLIED","Bannon, Lee",42458.769837963,"decimallongitude","-87.687799999999996","-87.696827999999996"
"99306",2529747,4280156,"0050734MOR",57613,"OPEN","APPLIED","Bannon, Lee",42458.7702546296,"decimallatitude","42.402700000000003","42.401409999999998"
"107004",2529748,4280156,"0050734MOR",57613,"OPEN","APPLIED","Bannon, Lee",42458.7702546296,"decimallongitude","-87.8352","-87.838683000000003"
"99305",2529754,4280157,"0050735MOR",57614,"OPEN","APPLIED","Bannon, Lee",42458.7719560185,"decimallatitude","41.820700000000002","41.818708999999998"
"107003",2529755,4280157,"0050735MOR",57614,"OPEN","APPLIED","Bannon, Lee",42458.7719560185,"decimallongitude","-88.052499999999995","-88.055047999999999"
"99304",2529772,4280158,"0050736MOR",57615,"OPEN","APPLIED","Bannon, Lee",42458.7726967593,"decimallatitude","41.820700000000002","41.818708999999998"
"107002",2529773,4280158,"0050736MOR",57615,"OPEN","APPLIED","Bannon, Lee",42458.7726967593,"decimallongitude","-88.052499999999995","-88.055047999999999"
"99303",2529779,4280159,"0050737MOR",57616,"OPEN","APPLIED","Bannon, Lee",42458.7734953704,"decimallatitude","42.400199999999998","42.401409999999998"
"107001",2529780,4280159,"0050737MOR",57616,"OPEN","APPLIED","Bannon, Lee",42458.7734953704,"decimallongitude","-87.835400000000007","-87.838683000000003"
"99302",2529804,4280160,"0050738MOR",57617,"OPEN","APPLIED","Bannon, Lee",42458.7740393519,"decimallatitude","42.341700000000003","42.339319000000003"
"107000",2529805,4280160,"0050738MOR",57617,"OPEN","APPLIED","Bannon, Lee",42458.7740393519,"decimallongitude","-87.877300000000005","-87.877476999999999"
"99301",2579935,4280161,"0050739MOR",57618,"OPEN","APPLIED","Bannon, Lee",42465.6264467593,"decimallatitude","42.419199999999996","42.435183000000002"
"106999",2579936,4280161,"0050739MOR",57618,"OPEN","APPLIED","Bannon, Lee",42465.6264467593,"decimallongitude","-88.326300000000003","-88.320425999999998"
"99300",2579942,4280162,"0050740MOR",57619,"OPEN","APPLIED","Bannon, Lee",42465.6270023148,"decimallatitude","42.401699999999998","42.401409999999998"
"106998",2579943,4280162,"0050740MOR",57619,"OPEN","APPLIED","Bannon, Lee",42465.6270023148,"decimallongitude","-87.830100000000002","-87.838683000000003"
"99299",2579949,4280163,"0050741MOR",57620,"OPEN","APPLIED","Bannon, Lee",42465.6274305556,"decimallatitude","42.403700000000001","42.401409999999998"
"106997",2579950,4280163,"0050741MOR",57620,"OPEN","APPLIED","Bannon, Lee",42465.6274305556,"decimallongitude","-87.838200000000001","-87.838683000000003"
"99298",2579969,4280164,"0050742MOR",57621,"OPEN","APPLIED","Bannon, Lee",42465.628287037,"decimallatitude","42.142899999999997","42.141078999999998"
"106996",2579970,4280164,"0050742MOR",57621,"OPEN","APPLIED","Bannon, Lee",42465.628287037,"decimallongitude","-87.838499999999996","-87.831683999999996"
"99297",2579987,4280165,"0050743MOR",57622,"OPEN","APPLIED","Bannon, Lee",42465.6287384259,"decimallatitude","41.444200000000002","41.447749000000002"
"106995",2579988,4280165,"0050743MOR",57622,"OPEN","APPLIED","Bannon, Lee",42465.6287384259,"decimallongitude","-87.711600000000004","-87.712598999999997"
"99296",2579994,4280166,"0050744MOR",57623,"OPEN","APPLIED","Bannon, Lee",42465.6291550926,"decimallatitude","42.402799999999999","42.401409999999998"
"106994",2579995,4280166,"0050744MOR",57623,"OPEN","APPLIED","Bannon, Lee",42465.6291550926,"decimallongitude","-87.835700000000003","-87.838683000000003"
"99295",2580031,4280167,"0050745MOR",57624,"OPEN","APPLIED","Bannon, Lee",42465.6315856481,"decimallatitude","42.4206","42.420853999999999"
"106993",2580032,4280167,"0050745MOR",57624,"OPEN","APPLIED","Bannon, Lee",42465.6315856481,"decimallongitude","-88.330200000000005","-88.325213000000005"
"6799",2580056,4280167,"0050745MOR",57624,"OPEN","APPLIED","Bannon, Lee",42465.6325231481,"coordinateuncertaintyinmeters","220","160"
"99294",2580054,4280167,"0050745MOR",57624,"OPEN","APPLIED","Bannon, Lee",42465.6325231481,"decimallatitude","42.420853999999999","42.420537000000003"
"106992",2580055,4280167,"0050745MOR",57624,"OPEN","APPLIED","Bannon, Lee",42465.6325231481,"decimallongitude","-88.325213000000005","-88.324310999999994"
"6798",2580067,4280167,"0050745MOR",57624,"OPEN","APPLIED","Bannon, Lee",42465.6334837963,"coordinateuncertaintyinmeters","160","101"
"99293",2580065,4280167,"0050745MOR",57624,"OPEN","APPLIED","Bannon, Lee",42465.6334837963,"decimallatitude","42.420537000000003","42.420315000000002"
"106991",2580066,4280167,"0050745MOR",57624,"OPEN","APPLIED","Bannon, Lee",42465.6334837963,"decimallongitude","-88.324310999999994","-88.324183000000005"
"99292",2580133,4280168,"0050746MOR",57625,"OPEN","APPLIED","Bannon, Lee",42465.6349537037,"decimallatitude","41.834299999999999","41.836582"
"106990",2580134,4280168,"0050746MOR",57625,"OPEN","APPLIED","Bannon, Lee",42465.6349537037,"decimallongitude","-87.903599999999997","-87.902967000000004"
"99291",2580162,4231275,"0050868MOR",57787,"OPEN","APPLIED","Bannon, Lee",42465.6361342593,"decimallatitude","41.817","41.816997999999998"
"106989",2580163,4231275,"0050868MOR",57787,"OPEN","APPLIED","Bannon, Lee",42465.6361342593,"decimallongitude","-88.053200000000004","-88.050820999999999"
"99290",2580203,4231276,"0050869MOR",57788,"OPEN","APPLIED","Bannon, Lee",42465.6378587963,"decimallatitude","41.813600000000001","41.813958999999997"
"106988",2580204,4231276,"0050869MOR",57788,"OPEN","APPLIED","Bannon, Lee",42465.6378587963,"decimallongitude","-88.058999999999997","-88.058417000000006"
"99289",2580233,4231304,"0050897MOR",57816,"OPEN","APPLIED","Bannon, Lee",42465.6389930556,"decimallatitude","41.815300000000001","41.814503000000002"
"106987",2580234,4231304,"0050897MOR",57816,"OPEN","APPLIED","Bannon, Lee",42465.6389930556,"decimallongitude","-88.041200000000003","-88.039490999999998"
"99288",2580287,4231393,"0050946MOR",57946,"OPEN","APPLIED","Bannon, Lee",42465.6402893519,"decimallatitude","41.817900000000002","41.818340999999997"
"106986",2580288,4231393,"0050946MOR",57946,"OPEN","APPLIED","Bannon, Lee",42465.6402893519,"decimallongitude","-88.058899999999994","-88.057730000000006"
"99286",2580412,4231550,"0051097MOR",58122,"OPEN","APPLIED","Bannon, Lee",42465.6435532407,"decimallatitude","41.816800000000001","41.816310000000001"
"106984",2580413,4231550,"0051097MOR",58122,"OPEN","APPLIED","Bannon, Lee",42465.6435532407,"decimallongitude","-88.052499999999995","-88.058780999999996"
"99284",2580475,4231733,"0051958MOR",58451,"OPEN","APPLIED","Bannon, Lee",42465.645625,"decimallatitude","42.336300000000001","42.336112"
"106982",2580476,4231733,"0051958MOR",58451,"OPEN","APPLIED","Bannon, Lee",42465.645625,"decimallongitude","-87.858000000000004","-87.869304"
"99283",2580509,4280243,"0051957MOR",58452,"OPEN","APPLIED","Bannon, Lee",42465.6465277778,"decimallatitude","41.457999999999998","41.458056999999997"
"106981",2580510,4280243,"0051957MOR",58452,"OPEN","APPLIED","Bannon, Lee",42465.6465277778,"decimallongitude","-87.687399999999997","-87.697470999999993"
"99282",2580522,4280244,"0051956MOR",58453,"OPEN","APPLIED","Bannon, Lee",42465.6477546296,"decimallatitude","42.261000000000003","42.256604000000003"
"106980",2580523,4280244,"0051956MOR",58453,"OPEN","APPLIED","Bannon, Lee",42465.6477546296,"decimallongitude","-87.884","-87.887302000000005"
"99281",2580544,4280245,"0051955MOR",58454,"OPEN","APPLIED","Bannon, Lee",42465.6489814815,"decimallatitude","42.260899999999999","42.260924000000003"
"106979",2580545,4280245,"0051955MOR",58454,"OPEN","APPLIED","Bannon, Lee",42465.6489814815,"decimallongitude","-87.884500000000003","-87.889491000000007"
"99280",2580551,4280246,"0051942MOR",58455,"OPEN","APPLIED","Bannon, Lee",42465.6496064815,"decimallatitude","41.834400000000002","41.835447000000002"
"106978",2580552,4280246,"0051942MOR",58455,"OPEN","APPLIED","Bannon, Lee",42465.6496064815,"decimallongitude","-87.902699999999996","-87.902880999999994"
"99279",2580559,4280253,"0051965MOR",58472,"OPEN","APPLIED","Bannon, Lee",42465.6503819444,"decimallatitude","41.834299999999999","41.837029999999999"
"106977",2580560,4280253,"0051965MOR",58472,"OPEN","APPLIED","Bannon, Lee",42465.6503819444,"decimallongitude","-87.903599999999997","-87.904168999999996"
"99278",2580566,4231734,"0051946MOR",58473,"OPEN","APPLIED","Bannon, Lee",42465.6514236111,"decimallatitude","41.813200000000002","41.814951000000001"
"106976",2580567,4231734,"0051946MOR",58473,"OPEN","APPLIED","Bannon, Lee",42465.6514236111,"decimallongitude","-88.049400000000006","-88.050306000000006"
"99277",2580599,4280254,"0051974MOR",58474,"OPEN","APPLIED","Bannon, Lee",42465.6527083333,"decimallatitude","42.261200000000002","42.260924000000003"
"106975",2580600,4280254,"0051974MOR",58474,"OPEN","APPLIED","Bannon, Lee",42465.6527083333,"decimallongitude","-87.884600000000006","-87.889491000000007"
"99276",2580606,4280255,"0051973MOR",58475,"OPEN","APPLIED","Bannon, Lee",42465.6536805556,"decimallatitude","41.456499999999998","41.459375000000001"
"106974",2580607,4280255,"0051973MOR",58475,"OPEN","APPLIED","Bannon, Lee",42465.6536805556,"decimallongitude","-87.689300000000003","-87.696827999999996"
"99275",2580627,4280256,"0051972MOR",58476,"OPEN","APPLIED","Bannon, Lee",42465.6541898148,"decimallatitude","41.456699999999998","41.459375000000001"
"106973",2580628,4280256,"0051972MOR",58476,"OPEN","APPLIED","Bannon, Lee",42465.6541898148,"decimallongitude","-87.689400000000006","-87.696827999999996"
"99273",2580641,4280258,"0051970MOR",58478,"OPEN","APPLIED","Bannon, Lee",42465.6551041667,"decimallatitude","41.4559","41.459375000000001"
"106971",2580642,4280258,"0051970MOR",58478,"OPEN","APPLIED","Bannon, Lee",42465.6551041667,"decimallongitude","-87.6892","-87.696827999999996"
"99272",2580648,4280259,"0051969MOR",58479,"OPEN","APPLIED","Bannon, Lee",42465.6555787037,"decimallatitude","41.444899999999997","41.447749000000002"
"106970",2580649,4280259,"0051969MOR",58479,"OPEN","APPLIED","Bannon, Lee",42465.6555787037,"decimallongitude","-87.714100000000002","-87.712598999999997"
"99271",2580677,4280260,"0051968MOR",58480,"OPEN","APPLIED","Bannon, Lee",42465.6561574074,"decimallatitude","41.834499999999998","41.837158000000002"
"106969",2580678,4280260,"0051968MOR",58480,"OPEN","APPLIED","Bannon, Lee",42465.6561574074,"decimallongitude","-87.902900000000002","-87.903997000000004"
"99270",2580691,4280261,"0051967MOR",58481,"OPEN","APPLIED","Bannon, Lee",42465.6566087963,"decimallatitude","42.400500000000001","42.401409999999998"
"106968",2580692,4280261,"0051967MOR",58481,"OPEN","APPLIED","Bannon, Lee",42465.6566087963,"decimallongitude","-87.836600000000004","-87.838683000000003"
"99269",2580699,4280262,"0051966MOR",58486,"OPEN","APPLIED","Bannon, Lee",42465.6571527778,"decimallatitude","42.400199999999998","42.401409999999998"
"106967",2580700,4280262,"0051966MOR",58486,"OPEN","APPLIED","Bannon, Lee",42465.6571527778,"decimallongitude","-87.835400000000007","-87.838683000000003"
"99268",2580725,4280263,"0051964MOR",58487,"OPEN","APPLIED","Bannon, Lee",42465.6575,"decimallatitude","42.402500000000003","42.401409999999998"
"106966",2580726,4280263,"0051964MOR",58487,"OPEN","APPLIED","Bannon, Lee",42465.6575,"decimallongitude","-87.831699999999998","-87.838683000000003"
"99267",2580732,4280264,"0051963MOR",58488,"OPEN","APPLIED","Bannon, Lee",42465.6578587963,"decimallatitude","42.402299999999997","42.401409999999998"
"106965",2580733,4280264,"0051963MOR",58488,"OPEN","APPLIED","Bannon, Lee",42465.6578587963,"decimallongitude","-87.833500000000001","-87.838683000000003"
"99266",2580768,4280265,"0051962MOR",58489,"OPEN","APPLIED","Bannon, Lee",42465.6593171296,"decimallatitude","42.343000000000004","42.340935999999999"
"106964",2580769,4280265,"0051962MOR",58489,"OPEN","APPLIED","Bannon, Lee",42465.6593171296,"decimallongitude","-87.876599999999996","-87.878078000000002"
"99265",2580777,4280266,"0051961MOR",58490,"OPEN","APPLIED","Bannon, Lee",42465.6599652778,"decimallatitude","41.455500000000001","41.458056999999997"
"106963",2580778,4280266,"0051961MOR",58490,"OPEN","APPLIED","Bannon, Lee",42465.6599652778,"decimallongitude","-87.689499999999995","-87.697470999999993"
"99264",2580800,4280267,"0051960MOR",58491,"OPEN","APPLIED","Bannon, Lee",42465.6603125,"decimallatitude","41.4557","41.458056999999997"
"106962",2580801,4280267,"0051960MOR",58491,"OPEN","APPLIED","Bannon, Lee",42465.6603125,"decimallongitude","-87.689800000000005","-87.697470999999993"
"99263",2580807,4280268,"0051959MOR",58492,"OPEN","APPLIED","Bannon, Lee",42465.6609259259,"decimallatitude","42.3367","42.336112"
"106961",2580808,4280268,"0051959MOR",58492,"OPEN","APPLIED","Bannon, Lee",42465.6609259259,"decimallongitude","-87.858000000000004","-87.869304"
"99262",2580838,4280269,"0051943MOR",58493,"OPEN","APPLIED","Bannon, Lee",42465.662974537,"decimallatitude","42.421199999999999","42.437801"
"106960",2580839,4280269,"0051943MOR",58493,"OPEN","APPLIED","Bannon, Lee",42465.662974537,"decimallongitude","-88.329899999999995","-88.320877999999993"
"99261",2580864,4231735,"0051944MOR",58494,"OPEN","APPLIED","Bannon, Lee",42465.6635300926,"decimallatitude","42.417299999999997","42.438434000000001"
"106959",2580865,4231735,"0051944MOR",58494,"OPEN","APPLIED","Bannon, Lee",42465.6635300926,"decimallongitude","-88.330200000000005","-88.311909"
"99260",2580884,4280270,"0051945MOR",58495,"OPEN","APPLIED","Bannon, Lee",42465.6642708333,"decimallatitude","42.417200000000001","42.423515000000002"
"106958",2580885,4280270,"0051945MOR",58495,"OPEN","APPLIED","Bannon, Lee",42465.6642708333,"decimallongitude","-88.330299999999994","-88.324054000000004"
"99259",2580918,4280271,"0051947MOR",58496,"OPEN","APPLIED","Bannon, Lee",42465.6652662037,"decimallatitude","42.260800000000003","42.260924000000003"
"106957",2580919,4280271,"0051947MOR",58496,"OPEN","APPLIED","Bannon, Lee",42465.6652662037,"decimallongitude","-87.885099999999994","-87.889491000000007"
"99258",2580931,4280272,"0051948MOR",58497,"OPEN","APPLIED","Bannon, Lee",42465.6660300926,"decimallatitude","41.813200000000002","41.814951000000001"
"106956",2580932,4280272,"0051948MOR",58497,"OPEN","APPLIED","Bannon, Lee",42465.6660300926,"decimallongitude","-88.049400000000006","-88.050306000000006"
"99257",2580962,4280273,"0051949MOR",58498,"OPEN","APPLIED","Bannon, Lee",42465.668599537,"decimallatitude","42.142899999999997","42.140697000000003"
"106955",2580963,4280273,"0051949MOR",58498,"OPEN","APPLIED","Bannon, Lee",42465.668599537,"decimallongitude","-87.838499999999996","-87.830869000000007"
"99256",2580986,4280274,"0051950MOR",58499,"OPEN","APPLIED","Bannon, Lee",42465.6693171296,"decimallatitude","42.403799999999997","42.401409999999998"
"106954",2580987,4280274,"0051950MOR",58499,"OPEN","APPLIED","Bannon, Lee",42465.6693171296,"decimallongitude","-87.838499999999996","-87.838683000000003"
"99255",2581005,4280275,"0051951MOR",58500,"OPEN","APPLIED","Bannon, Lee",42465.6697569444,"decimallatitude","42.403700000000001","42.401409999999998"
"106953",2581006,4280275,"0051951MOR",58500,"OPEN","APPLIED","Bannon, Lee",42465.6697569444,"decimallongitude","-87.838200000000001","-87.838683000000003"
"99254",2581032,4280276,"0051952MOR",58501,"OPEN","APPLIED","Bannon, Lee",42465.6711458333,"decimallatitude","42.403500000000001","42.400903"
"106952",2581033,4280276,"0051952MOR",58501,"OPEN","APPLIED","Bannon, Lee",42465.6711458333,"decimallongitude","-87.837999999999994","-87.838683000000003"
"99253",2581070,4280277,"0051953MOR",58502,"OPEN","APPLIED","Bannon, Lee",42465.672037037,"decimallatitude","41.456499999999998","41.457991999999997"
"106951",2581071,4280277,"0051953MOR",58502,"OPEN","APPLIED","Bannon, Lee",42465.672037037,"decimallongitude","-87.689400000000006","-87.697686000000004"
"99252",2581094,4280278,"0051954MOR",58503,"OPEN","APPLIED","Bannon, Lee",42465.6729861111,"decimallatitude","41.457999999999998","41.459375000000001"
"106950",2581095,4280278,"0051954MOR",58503,"OPEN","APPLIED","Bannon, Lee",42465.6729861111,"decimallongitude","-87.687399999999997","-87.696827999999996"
"99251",2581144,4280279,"0051169MOR",58504,"OPEN","APPLIED","Bannon, Lee",42465.674849537,"decimallatitude","41.834200000000003","41.835447000000002"
"106949",2581145,4280279,"0051169MOR",58504,"OPEN","APPLIED","Bannon, Lee",42465.674849537,"decimallongitude","-87.902600000000007","-87.902880999999994"
"99250",2581215,4280280,"0051170MOR",58505,"OPEN","APPLIED","Bannon, Lee",42465.6764699074,"decimallatitude","42.261200000000002","42.256222999999999"
"106948",2581216,4280280,"0051170MOR",58505,"OPEN","APPLIED","Bannon, Lee",42465.6764699074,"decimallongitude","-87.890900000000002","-87.888890000000004"
"99249",2581236,4280281,"0051171MOR",58506,"OPEN","APPLIED","Bannon, Lee",42465.6773148148,"decimallatitude","41.444899999999997","41.446800000000003"
"106947",2581237,4280281,"0051171MOR",58506,"OPEN","APPLIED","Bannon, Lee",42465.6773148148,"decimallongitude","-87.714100000000002","-87.712851999999998"
"99248",2581270,4280282,"0051173MOR",58507,"OPEN","APPLIED","Bannon, Lee",42465.6786921296,"decimallatitude","41.822200000000002","41.823777999999997"
"106946",2581271,4280282,"0051173MOR",58507,"OPEN","APPLIED","Bannon, Lee",42465.6786921296,"decimallongitude","-88.056100000000001","-88.047129999999996"
"99247",2581311,4280283,"0051174MOR",58508,"OPEN","APPLIED","Bannon, Lee",42465.6799305556,"decimallatitude","42.139699999999998","42.140315000000001"
"106945",2581312,4280283,"0051174MOR",58508,"OPEN","APPLIED","Bannon, Lee",42465.6799305556,"decimallongitude","-87.838399999999993","-87.837519999999998"
"99246",2581346,4280284,"0051175MOR",58509,"OPEN","APPLIED","Bannon, Lee",42465.6811574074,"decimallatitude","42.1417","42.141078999999998"
"106944",2581347,4280284,"0051175MOR",58509,"OPEN","APPLIED","Bannon, Lee",42465.6811574074,"decimallongitude","-87.8369","-87.831683999999996"
"99245",2581353,4280285,"0051176MOR",58510,"OPEN","APPLIED","Bannon, Lee",42465.6817013889,"decimallatitude","42.260899999999999","42.260924000000003"
"106943",2581354,4280285,"0051176MOR",58510,"OPEN","APPLIED","Bannon, Lee",42465.6817013889,"decimallongitude","-87.884500000000003","-87.889491000000007"
"99244",2581380,4280286,"0051177MOR",58511,"OPEN","APPLIED","Bannon, Lee",42465.6824768518,"decimallatitude","42.261200000000002","42.260924000000003"
"106942",2581381,4280286,"0051177MOR",58511,"OPEN","APPLIED","Bannon, Lee",42465.6824768518,"decimallongitude","-87.885300000000001","-87.889491000000007"
"99243",2581426,4280287,"0051178MOR",58512,"OPEN","APPLIED","Bannon, Lee",42465.6834837963,"decimallatitude","42.2592","42.256222999999999"
"106941",2581427,4280287,"0051178MOR",58512,"OPEN","APPLIED","Bannon, Lee",42465.6834837963,"decimallongitude","-87.883700000000005","-87.888890000000004"
"99242",2581450,4280288,"0051179MOR",58513,"OPEN","APPLIED","Bannon, Lee",42465.6843287037,"decimallatitude","42.2592","42.256222999999999"
"106940",2581451,4280288,"0051179MOR",58513,"OPEN","APPLIED","Bannon, Lee",42465.6843287037,"decimallongitude","-87.883700000000005","-87.888890000000004"
"99241",2581461,4280289,"0051180MOR",58514,"OPEN","APPLIED","Bannon, Lee",42465.6847222222,"decimallatitude","41.459299999999999","41.458056999999997"
"106939",2581462,4280289,"0051180MOR",58514,"OPEN","APPLIED","Bannon, Lee",42465.6847222222,"decimallongitude","-87.688000000000002","-87.697470999999993"
"99240",2581482,4280290,"0051181MOR",58515,"OPEN","APPLIED","Bannon, Lee",42465.6852893519,"decimallatitude","42.139600000000002","42.140315000000001"
"106938",2581483,4280290,"0051181MOR",58515,"OPEN","APPLIED","Bannon, Lee",42465.6852893519,"decimallongitude","-87.838499999999996","-87.837564"
